epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
109,2654.85,0.73668,0.51052,0.97555,0.93518,0.7482,0.8634,0.75107,0.6231,0.49856,0.89023,0.000138903,0.000138903,0.000138903
110,2678.49,0.74252,0.50287,0.96524,0.9241,0.74652,0.85965,0.7458,0.6643,0.53638,0.89984,0.000138337,0.000138337,0.000138337
111,2702.56,0.73692,0.49873,0.96445,0.92466,0.75605,0.86409,0.73823,0.68941,0.52164,0.90428,0.000137771,0.000137771,0.000137771
112,2725.51,0.74233,0.50595,0.97053,0.9372,0.7447,0.86036,0.7545,0.63056,0.51293,0.89436,0.000137206,0.000137206,0.000137206
113,2748.86,0.73685,0.50599,0.9676,0.93222,0.75139,0.8633,0.74603,0.66391,0.51397,0.89868,0.00013664,0.00013664,0.00013664
114,2772.36,0.74595,0.50045,0.97089,0.92674,0.75751,0.86626,0.74809,0.66991,0.49683,0.89928,0.000136074,0.000136074,0.000136074
115,2796.36,0.73372,0.4967,0.97578,0.93911,0.7394,0.85987,0.74919,0.64063,0.51293,0.90025,0.000135509,0.000135509,0.000135509
116,2819.98,0.74984,0.50111,0.97123,0.94103,0.74368,0.86254,0.75504,0.6186,0.51005,0.89751,0.000134943,0.000134943,0.000134943
117,2844.01,0.74039,0.4923,0.96935,0.94566,0.73953,0.85931,0.75558,0.61472,0.52916,0.9007,0.000134377,0.000134377,0.000134377
118,2868.52,0.73526,0.49826,0.96697,0.93607,0.75165,0.86384,0.7554,0.62127,0.4987,0.89373,0.000133811,0.000133811,0.000133811
119,2891.31,0.72659,0.49673,0.96444,0.94356,0.74687,0.86318,0.76098,0.60349,0.4912,0.89014,0.000133246,0.000133246,0.000133246
120,2915.14,0.72786,0.48376,0.95555,0.93728,0.7491,0.86276,0.7575,0.62792,0.50423,0.89325,0.00013268,0.00013268,0.00013268
121,2939.96,0.74518,0.50441,0.97922,0.93629,0.74489,0.85949,0.75366,0.63592,0.49389,0.8989,0.000132114,0.000132114,0.000132114
122,2964.76,0.7347,0.49421,0.96789,0.95456,0.7388,0.86015,0.74895,0.64253,0.5195,0.90186,0.000131549,0.000131549,0.000131549
123,2987.77,0.74318,0.49365,0.97021,0.93551,0.74099,0.85801,0.75168,0.63978,0.49881,0.90054,0.000130983,0.000130983,0.000130983
124,3011.91,0.7359,0.49877,0.97073,0.93226,0.74344,0.85927,0.74452,0.67576,0.52291,0.90622,0.000130417,0.000130417,0.000130417
125,3035.69,0.73799,0.50653,0.97252,0.94886,0.73709,0.85904,0.75266,0.62153,0.50725,0.89828,0.000129851,0.000129851,0.000129851
126,3060.21,0.72566,0.49305,0.96987,0.94128,0.74575,0.86232,0.74941,0.66939,0.51127,0.90325,0.000129286,0.000129286,0.000129286
127,3084.35,0.74588,0.50793,0.97336,0.9389,0.73971,0.85736,0.73988,0.69819,0.53313,0.91235,0.00012872,0.00012872,0.00012872
128,3107.45,0.73647,0.50716,0.97559,0.93542,0.73204,0.85597,0.74511,0.66968,0.53354,0.90093,0.000128154,0.000128154,0.000128154
129,3132.48,0.73383,0.49559,0.96942,0.93574,0.73658,0.85674,0.75628,0.61462,0.53491,0.89145,0.000127589,0.000127589,0.000127589
130,3154.91,0.72286,0.48831,0.95787,0.94557,0.74617,0.8635,0.75538,0.63383,0.53235,0.89801,0.000127023,0.000127023,0.000127023
131,3179.39,0.7173,0.48566,0.96308,0.94821,0.74313,0.864,0.75246,0.645,0.51305,0.89432,0.000126457,0.000126457,0.000126457
132,3204.26,0.7214,0.49178,0.96414,0.94901,0.74038,0.86214,0.75054,0.64451,0.52959,0.90148,0.000125891,0.000125891,0.000125891
133,3230.25,0.73673,0.50247,0.97914,0.94458,0.73894,0.85995,0.75289,0.64135,0.53269,0.90248,0.000125326,0.000125326,0.000125326
134,3254.33,0.71626,0.47711,0.96027,0.94943,0.73377,0.85719,0.74707,0.65031,0.53163,0.89929,0.00012476,0.00012476,0.00012476
135,3278.95,0.72637,0.48787,0.96647,0.93668,0.7375,0.85705,0.75048,0.65182,0.54211,0.89454,0.000124194,0.000124194,0.000124194
136,3303.32,0.71258,0.48065,0.95857,0.93463,0.74231,0.85977,0.75448,0.64231,0.53241,0.89122,0.000123629,0.000123629,0.000123629
137,3327.52,0.72764,0.49173,0.96619,0.95188,0.73089,0.8583,0.74325,0.66077,0.53709,0.89262,0.000123063,0.000123063,0.000123063
138,3350.69,0.72081,0.48686,0.95872,0.93813,0.74109,0.86149,0.76082,0.59017,0.49708,0.88071,0.000122497,0.000122497,0.000122497
139,3373.95,0.72596,0.49342,0.96081,0.95086,0.73228,0.86036,0.755,0.63025,0.51148,0.88923,0.000121931,0.000121931,0.000121931
140,3397.69,0.72564,0.47745,0.96225,0.93565,0.73918,0.85899,0.75381,0.62653,0.5067,0.88835,0.000121366,0.000121366,0.000121366
141,3421.97,0.72853,0.49945,0.96433,0.93945,0.74746,0.86285,0.75601,0.61761,0.50471,0.88179,0.0001208,0.0001208,0.0001208
142,3447.68,0.72347,0.49382,0.97342,0.93177,0.74991,0.86343,0.75632,0.62917,0.50343,0.89026,0.000120234,0.000120234,0.000120234
143,3472.04,0.71518,0.48047,0.96239,0.94059,0.74347,0.86127,0.74407,0.68502,0.52505,0.90379,0.000119669,0.000119669,0.000119669
144,3496.14,0.71803,0.48409,0.95905,0.93312,0.7592,0.86741,0.76288,0.62103,0.49675,0.88771,0.000119103,0.000119103,0.000119103
145,3521.69,0.72159,0.48515,0.96298,0.93392,0.74629,0.86188,0.75685,0.62744,0.52136,0.89188,0.000118537,0.000118537,0.000118537
146,3544.52,0.72766,0.48601,0.96117,0.94565,0.74371,0.86254,0.75366,0.64176,0.51282,0.89368,0.000117971,0.000117971,0.000117971
147,3568.08,0.73143,0.48747,0.95849,0.94496,0.7425,0.86143,0.75766,0.61928,0.4939,0.88645,0.000117406,0.000117406,0.000117406
148,3592.27,0.70156,0.4752,0.95805,0.94091,0.73854,0.85867,0.7566,0.62893,0.50805,0.89148,0.00011684,0.00011684,0.00011684
149,3616.06,0.72889,0.49374,0.96628,0.94888,0.7524,0.86931,0.75754,0.63066,0.48643,0.8902,0.000116274,0.000116274,0.000116274
150,3638.55,0.71466,0.48605,0.9582,0.95185,0.73806,0.86051,0.76083,0.61428,0.50665,0.88631,0.000115709,0.000115709,0.000115709
151,3661.78,0.72407,0.49101,0.9627,0.9375,0.74854,0.86409,0.75877,0.62526,0.50826,0.89008,0.000115143,0.000115143,0.000115143
152,3686.9,0.70589,0.47461,0.9529,0.93946,0.7513,0.86578,0.7547,0.62947,0.51253,0.89309,0.000114577,0.000114577,0.000114577
153,3710.27,0.72025,0.48595,0.95408,0.93171,0.75431,0.86585,0.7486,0.67242,0.52042,0.89746,0.000114011,0.000114011,0.000114011
154,3734.31,0.71251,0.47719,0.95887,0.9584,0.73316,0.86065,0.76114,0.60043,0.5023,0.88382,0.000113446,0.000113446,0.000113446
155,3757.6,0.72834,0.4844,0.96517,0.93797,0.74822,0.86298,0.75402,0.62871,0.52429,0.8915,0.00011288,0.00011288,0.00011288
156,3781.76,0.71831,0.47882,0.96261,0.92886,0.74838,0.86166,0.75711,0.60069,0.5086,0.88935,0.000112314,0.000112314,0.000112314
157,3805.89,0.72878,0.48644,0.96363,0.92349,0.75107,0.86163,0.75953,0.59076,0.51514,0.88852,0.000111749,0.000111749,0.000111749
158,3829.49,0.70863,0.48287,0.95606,0.93484,0.74205,0.86073,0.75403,0.62244,0.52094,0.89193,0.000111183,0.000111183,0.000111183
159,3855.64,0.70021,0.47859,0.96312,0.92927,0.74903,0.86215,0.74848,0.63667,0.52227,0.90016,0.000110617,0.000110617,0.000110617
