epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,5466,0.54686,0.37678,0.91278,0.92875,0.75034,0.8298,0.70856,0.47505,0.37536,0.88039,0.00012279,0.00012279,0.00012279
181,5496.3,0.54107,0.37573,0.91676,0.92555,0.75213,0.82725,0.70715,0.47748,0.38407,0.88888,0.0001218,0.0001218,0.0001218
182,5525.87,0.54981,0.3857,0.91768,0.93475,0.75639,0.82787,0.70861,0.46891,0.39224,0.88071,0.00012081,0.00012081,0.00012081
183,5555.91,0.54385,0.38606,0.91465,0.94098,0.75447,0.83068,0.71055,0.47609,0.38993,0.88663,0.00011982,0.00011982,0.00011982
184,5585.99,0.55964,0.38204,0.91632,0.94896,0.73384,0.82398,0.7089,0.48347,0.40289,0.8823,0.00011883,0.00011883,0.00011883
185,5617.71,0.54054,0.37592,0.91428,0.92021,0.75572,0.82646,0.7098,0.47527,0.38868,0.87381,0.00011784,0.00011784,0.00011784
186,5647.01,0.54931,0.38315,0.91443,0.93576,0.75079,0.83014,0.70711,0.48125,0.38813,0.88753,0.00011685,0.00011685,0.00011685
187,5676.15,0.54848,0.37969,0.90863,0.92944,0.7597,0.83168,0.71201,0.47582,0.39281,0.87626,0.00011586,0.00011586,0.00011586
188,5705.73,0.54118,0.37478,0.91196,0.9155,0.75581,0.82826,0.70903,0.47406,0.39175,0.87583,0.00011487,0.00011487,0.00011487
189,5735.26,0.54465,0.37344,0.90566,0.93519,0.74707,0.82941,0.71259,0.45742,0.3847,0.87559,0.00011388,0.00011388,0.00011388
190,5765.97,0.54068,0.37633,0.91724,0.95606,0.74038,0.82593,0.70876,0.46468,0.38567,0.87823,0.00011289,0.00011289,0.00011289
191,5797.02,0.51892,0.36533,0.90871,0.94096,0.73964,0.82274,0.70933,0.47014,0.39402,0.87923,0.0001119,0.0001119,0.0001119
192,5826.75,0.53248,0.36148,0.91276,0.93875,0.74307,0.81806,0.70674,0.47106,0.39703,0.87717,0.00011091,0.00011091,0.00011091
193,5857.31,0.54863,0.38302,0.92271,0.91876,0.75127,0.82004,0.70827,0.47432,0.39142,0.8723,0.00010992,0.00010992,0.00010992
194,5886.51,0.53856,0.37281,0.90476,0.93636,0.7451,0.82306,0.70781,0.465,0.3962,0.87182,0.00010893,0.00010893,0.00010893
195,5915.84,0.53621,0.36739,0.90821,0.94326,0.73615,0.82612,0.7119,0.46724,0.3915,0.87233,0.00010794,0.00010794,0.00010794
196,5946.08,0.52478,0.36484,0.90747,0.93427,0.74861,0.82411,0.7074,0.47548,0.3804,0.88188,0.00010695,0.00010695,0.00010695
197,5975.54,0.53698,0.37137,0.9043,0.93374,0.74881,0.83189,0.7133,0.47319,0.37455,0.88328,0.00010596,0.00010596,0.00010596
198,6005.62,0.52322,0.36148,0.91289,0.94093,0.73479,0.82853,0.71212,0.47485,0.3797,0.88044,0.00010497,0.00010497,0.00010497
199,6035.1,0.53621,0.37202,0.90651,0.93374,0.74156,0.82914,0.71335,0.47838,0.39644,0.87826,0.00010398,0.00010398,0.00010398
200,6065.04,0.52295,0.36358,0.91392,0.92807,0.74462,0.82629,0.70708,0.47288,0.38889,0.87653,0.00010299,0.00010299,0.00010299
201,6094.89,0.53863,0.36705,0.90772,0.9268,0.75772,0.82904,0.71394,0.47118,0.39075,0.87326,0.000102,0.000102,0.000102
202,6125.04,0.52564,0.35961,0.90243,0.93783,0.75149,0.82971,0.71216,0.46442,0.37928,0.87209,0.00010101,0.00010101,0.00010101
203,6155.43,0.52697,0.35757,0.90797,0.93071,0.754,0.83278,0.71641,0.46307,0.37517,0.87298,0.00010002,0.00010002,0.00010002
204,6186.47,0.52737,0.35634,0.90817,0.92434,0.7533,0.8271,0.70923,0.46941,0.39497,0.87603,9.903e-05,9.903e-05,9.903e-05
205,6217.85,0.50662,0.34693,0.89921,0.92762,0.74767,0.82967,0.71328,0.47455,0.38726,0.87782,9.804e-05,9.804e-05,9.804e-05
206,6247.08,0.52355,0.35553,0.90392,0.9141,0.76262,0.83334,0.71201,0.46889,0.38946,0.87671,9.705e-05,9.705e-05,9.705e-05
207,6276.03,0.52305,0.36077,0.90393,0.94001,0.74759,0.83063,0.71464,0.46472,0.37503,0.87107,9.606e-05,9.606e-05,9.606e-05
208,6305.83,0.52271,0.35441,0.90652,0.95546,0.73723,0.83152,0.72077,0.45313,0.38173,0.87462,9.507e-05,9.507e-05,9.507e-05
209,6335.95,0.51981,0.35869,0.90807,0.93996,0.74236,0.83413,0.71993,0.46719,0.38441,0.87804,9.408e-05,9.408e-05,9.408e-05
210,6366.68,0.53015,0.37132,0.91458,0.94569,0.74758,0.8314,0.71196,0.47297,0.3858,0.87924,9.309e-05,9.309e-05,9.309e-05
211,6396.96,0.51488,0.35406,0.90514,0.94766,0.74682,0.83535,0.71577,0.47449,0.3803,0.88405,9.21e-05,9.21e-05,9.21e-05
212,6426.53,0.51707,0.35585,0.90197,0.94557,0.74994,0.83183,0.712,0.4802,0.37826,0.88409,9.111e-05,9.111e-05,9.111e-05
213,6456.37,0.52666,0.36862,0.90445,0.9415,0.74543,0.83006,0.71548,0.46669,0.37029,0.87893,9.012e-05,9.012e-05,9.012e-05
214,6485.92,0.51382,0.35536,0.90534,0.94021,0.75191,0.83403,0.71728,0.46279,0.37735,0.87629,8.913e-05,8.913e-05,8.913e-05
215,6515.14,0.50434,0.34989,0.90138,0.94985,0.7518,0.83293,0.7182,0.46531,0.3832,0.87946,8.814e-05,8.814e-05,8.814e-05
216,6545.03,0.50212,0.34297,0.90095,0.94883,0.748,0.83158,0.71487,0.46822,0.37931,0.88046,8.715e-05,8.715e-05,8.715e-05
217,6574.91,0.52333,0.35804,0.90865,0.94007,0.7445,0.83637,0.71834,0.46688,0.38044,0.87658,8.616e-05,8.616e-05,8.616e-05
218,6605.39,0.50507,0.33783,0.90415,0.95239,0.74732,0.83589,0.7167,0.46665,0.3813,0.87213,8.517e-05,8.517e-05,8.517e-05
219,6636.55,0.50911,0.35048,0.90554,0.92738,0.7603,0.83343,0.71658,0.47486,0.37988,0.87312,8.418e-05,8.418e-05,8.418e-05
220,6666.48,0.49091,0.33251,0.8892,0.93558,0.7483,0.82955,0.71318,0.47057,0.38084,0.86851,8.319e-05,8.319e-05,8.319e-05
221,6696.56,0.51705,0.34948,0.90375,0.93679,0.74965,0.82991,0.71579,0.45906,0.37489,0.86109,8.22e-05,8.22e-05,8.22e-05
222,6726.16,0.50182,0.34121,0.90009,0.91357,0.75645,0.8313,0.71813,0.46401,0.37884,0.86913,8.121e-05,8.121e-05,8.121e-05
223,6756.96,0.50708,0.34787,0.90413,0.92404,0.75831,0.83312,0.72451,0.44852,0.37313,0.86608,8.022e-05,8.022e-05,8.022e-05
224,6788.21,0.50601,0.34848,0.90173,0.94,0.74126,0.83353,0.72721,0.44503,0.3732,0.86445,7.923e-05,7.923e-05,7.923e-05
225,6819.07,0.49561,0.3408,0.89877,0.92618,0.75256,0.83532,0.72052,0.45644,0.37842,0.86859,7.824e-05,7.824e-05,7.824e-05
226,6848.42,0.50731,0.34202,0.90279,0.95155,0.74412,0.83542,0.72198,0.46287,0.36801,0.87049,7.725e-05,7.725e-05,7.725e-05
227,6877.69,0.5035,0.33834,0.89892,0.94923,0.74707,0.83672,0.72341,0.46318,0.36556,0.87163,7.626e-05,7.626e-05,7.626e-05
228,6907.04,0.50703,0.3514,0.89798,0.94551,0.7496,0.83968,0.72463,0.4551,0.36421,0.86721,7.527e-05,7.527e-05,7.527e-05
229,6936.56,0.52677,0.36304,0.90672,0.94575,0.74937,0.83983,0.72077,0.46044,0.36254,0.86992,7.428e-05,7.428e-05,7.428e-05
230,6966.56,0.51646,0.35797,0.90096,0.94722,0.74954,0.83802,0.71889,0.46595,0.36241,0.87248,7.329e-05,7.329e-05,7.329e-05
231,6997.08,0.49938,0.34257,0.89457,0.92231,0.76132,0.83669,0.72214,0.4646,0.36896,0.86604,7.23e-05,7.23e-05,7.23e-05
232,7026.56,0.498,0.34141,0.89789,0.93436,0.74847,0.83564,0.72179,0.46591,0.36993,0.8706,7.131e-05,7.131e-05,7.131e-05
233,7056.79,0.50767,0.34995,0.89692,0.93118,0.75113,0.83946,0.72349,0.46043,0.37194,0.87287,7.032e-05,7.032e-05,7.032e-05
234,7086.47,0.50037,0.34185,0.89872,0.94,0.75782,0.83859,0.72229,0.4596,0.37377,0.87262,6.933e-05,6.933e-05,6.933e-05
235,7116.18,0.50338,0.34041,0.89779,0.93697,0.75306,0.83762,0.7229,0.45689,0.37243,0.87192,6.834e-05,6.834e-05,6.834e-05
236,7146.74,0.49058,0.33564,0.89649,0.94524,0.74858,0.83614,0.71955,0.46675,0.36817,0.87867,6.735e-05,6.735e-05,6.735e-05
237,7176.02,0.50091,0.33473,0.89786,0.93651,0.75379,0.83674,0.71846,0.46595,0.35697,0.87802,6.636e-05,6.636e-05,6.636e-05
238,7206.61,0.50001,0.33977,0.9036,0.94119,0.75168,0.84077,0.72064,0.46773,0.35988,0.8798,6.537e-05,6.537e-05,6.537e-05
239,7235.59,0.50384,0.33836,0.90088,0.95173,0.74834,0.84083,0.72296,0.46476,0.36629,0.87721,6.438e-05,6.438e-05,6.438e-05
240,7265.24,0.49947,0.33614,0.89494,0.95204,0.75242,0.83978,0.72086,0.46077,0.36281,0.87455,6.339e-05,6.339e-05,6.339e-05
241,7295.77,0.49463,0.33222,0.8933,0.94816,0.74818,0.83604,0.72258,0.45317,0.36524,0.87169,6.24e-05,6.24e-05,6.24e-05
242,7325.31,0.496,0.34507,0.89669,0.93305,0.76012,0.84001,0.71872,0.4545,0.37036,0.87109,6.141e-05,6.141e-05,6.141e-05
243,7355.24,0.47607,0.32458,0.88897,0.92821,0.76158,0.83706,0.71753,0.45379,0.37206,0.86888,6.042e-05,6.042e-05,6.042e-05
244,7385.84,0.48384,0.33293,0.89646,0.93176,0.76004,0.83836,0.71953,0.45338,0.36469,0.86961,5.943e-05,5.943e-05,5.943e-05
245,7416.88,0.4889,0.33693,0.8963,0.94623,0.74442,0.8355,0.71776,0.45583,0.3611,0.8699,5.844e-05,5.844e-05,5.844e-05
246,7447.25,0.50056,0.34169,0.90019,0.94214,0.74885,0.83967,0.72213,0.44884,0.35233,0.87019,5.745e-05,5.745e-05,5.745e-05
247,7476.97,0.48328,0.32539,0.89449,0.94761,0.75289,0.83784,0.72139,0.44824,0.36006,0.86924,5.646e-05,5.646e-05,5.646e-05
248,7507.07,0.48208,0.32915,0.89694,0.92461,0.75944,0.83698,0.72342,0.44592,0.35827,0.87012,5.547e-05,5.547e-05,5.547e-05
249,7537.02,0.48618,0.3286,0.89239,0.92669,0.7594,0.8381,0.72419,0.44788,0.36078,0.87152,5.448e-05,5.448e-05,5.448e-05
250,7567.83,0.50358,0.34453,0.89743,0.92477,0.7571,0.83649,0.72278,0.45288,0.35842,0.87328,5.349e-05,5.349e-05,5.349e-05
251,7598.22,0.4949,0.33632,0.8958,0.93741,0.75785,0.83852,0.72377,0.45284,0.35487,0.87193,5.25e-05,5.25e-05,5.25e-05
252,7627.87,0.48715,0.32655,0.89601,0.94225,0.7509,0.83757,0.72312,0.45725,0.35734,0.8729,5.151e-05,5.151e-05,5.151e-05
253,7657.47,0.47155,0.32004,0.8909,0.9246,0.76057,0.83719,0.72251,0.45889,0.36012,0.87633,5.052e-05,5.052e-05,5.052e-05
254,7687.18,0.48507,0.32845,0.89785,0.93024,0.75527,0.83775,0.72098,0.45462,0.36002,0.87535,4.953e-05,4.953e-05,4.953e-05
255,7718.1,0.47683,0.32725,0.88978,0.94822,0.7469,0.83651,0.71942,0.45822,0.35776,0.87692,4.854e-05,4.854e-05,4.854e-05
256,7748.25,0.48542,0.33231,0.89465,0.95445,0.74141,0.83542,0.71886,0.45427,0.35579,0.87491,4.755e-05,4.755e-05,4.755e-05
257,7777.86,0.48605,0.32504,0.88936,0.93729,0.75021,0.8372,0.72074,0.45264,0.35667,0.87557,4.656e-05,4.656e-05,4.656e-05
258,7808.38,0.47433,0.32556,0.89188,0.95155,0.74222,0.83994,0.7263,0.4506,0.35609,0.87315,4.557e-05,4.557e-05,4.557e-05
259,7838.74,0.46893,0.31694,0.88963,0.91655,0.76135,0.84136,0.72753,0.44763,0.34659,0.86777,4.458e-05,4.458e-05,4.458e-05
260,7869.79,0.477,0.32387,0.89535,0.9231,0.76191,0.84123,0.72536,0.44692,0.35296,0.86724,4.359e-05,4.359e-05,4.359e-05
261,7900.58,0.47801,0.32563,0.89564,0.92642,0.76315,0.8415,0.72583,0.44542,0.35465,0.86495,4.26e-05,4.26e-05,4.26e-05
262,7930.25,0.46658,0.31924,0.88989,0.92956,0.75671,0.84179,0.72474,0.45165,0.35504,0.86435,4.161e-05,4.161e-05,4.161e-05
263,7959.78,0.46198,0.31439,0.88802,0.93563,0.75642,0.8409,0.72602,0.45157,0.35328,0.86491,4.062e-05,4.062e-05,4.062e-05
264,7990.6,0.48346,0.32378,0.8907,0.92819,0.76317,0.84057,0.72949,0.44808,0.35246,0.86386,3.963e-05,3.963e-05,3.963e-05
265,8020.58,0.47634,0.32054,0.88702,0.93574,0.7595,0.84245,0.72791,0.44715,0.34952,0.86212,3.864e-05,3.864e-05,3.864e-05
266,8050.7,0.46288,0.31513,0.89158,0.96085,0.74244,0.84376,0.72607,0.44649,0.35279,0.86361,3.765e-05,3.765e-05,3.765e-05
267,8081.58,0.46137,0.3115,0.89118,0.95337,0.7432,0.84468,0.72749,0.44737,0.35819,0.86401,3.666e-05,3.666e-05,3.666e-05
268,8110.74,0.48144,0.31854,0.88669,0.92796,0.75972,0.84134,0.7271,0.4493,0.35808,0.86569,3.567e-05,3.567e-05,3.567e-05
269,8140.78,0.47809,0.32074,0.88621,0.95753,0.74465,0.84066,0.72622,0.45184,0.35646,0.86764,3.468e-05,3.468e-05,3.468e-05
270,8170.94,0.4723,0.31989,0.88526,0.93614,0.76172,0.84465,0.72906,0.4511,0.35227,0.86791,3.369e-05,3.369e-05,3.369e-05
271,8202.47,0.46315,0.30794,0.88516,0.94373,0.75279,0.84556,0.73051,0.44741,0.35043,0.86601,3.27e-05,3.27e-05,3.27e-05
272,8232.57,0.46758,0.31398,0.88813,0.94379,0.75127,0.84403,0.73129,0.44828,0.34907,0.86504,3.171e-05,3.171e-05,3.171e-05
273,8263.49,0.45788,0.30677,0.88145,0.92987,0.76164,0.84585,0.73278,0.44935,0.3474,0.86696,3.072e-05,3.072e-05,3.072e-05
274,8293.93,0.46265,0.3161,0.88385,0.92346,0.76643,0.84304,0.73125,0.44977,0.35042,0.86669,2.973e-05,2.973e-05,2.973e-05
275,8323.72,0.44751,0.30124,0.88083,0.92998,0.75831,0.84306,0.73044,0.44979,0.35249,0.86926,2.874e-05,2.874e-05,2.874e-05
276,8354,0.47295,0.31311,0.89138,0.92509,0.7618,0.84034,0.72728,0.44945,0.35418,0.87076,2.775e-05,2.775e-05,2.775e-05
277,8383.38,0.46766,0.31129,0.88312,0.9312,0.75978,0.84113,0.72937,0.45095,0.35811,0.87109,2.676e-05,2.676e-05,2.676e-05
278,8413.44,0.45503,0.30381,0.88551,0.9327,0.75962,0.83987,0.72798,0.45088,0.35826,0.87107,2.577e-05,2.577e-05,2.577e-05
279,8443.13,0.46744,0.31357,0.88875,0.93723,0.75965,0.84011,0.72635,0.45142,0.35789,0.86992,2.478e-05,2.478e-05,2.478e-05
280,8472.68,0.46633,0.31197,0.88193,0.93824,0.76119,0.84204,0.72925,0.44965,0.36067,0.86791,2.379e-05,2.379e-05,2.379e-05
281,8503.69,0.46099,0.30682,0.87884,0.95748,0.74755,0.84124,0.72827,0.44838,0.36073,0.86597,2.28e-05,2.28e-05,2.28e-05
282,8534.19,0.44988,0.30232,0.88663,0.95582,0.75167,0.84161,0.72894,0.44956,0.35997,0.86725,2.181e-05,2.181e-05,2.181e-05
283,8564.28,0.45796,0.31407,0.88674,0.93706,0.76226,0.84372,0.72983,0.44775,0.3582,0.86691,2.082e-05,2.082e-05,2.082e-05
284,8595.26,0.43326,0.29053,0.87549,0.93518,0.7587,0.84189,0.72835,0.44823,0.35954,0.86807,1.983e-05,1.983e-05,1.983e-05
285,8625.27,0.44658,0.29444,0.87574,0.9361,0.75941,0.84161,0.72899,0.44894,0.3587,0.86907,1.884e-05,1.884e-05,1.884e-05
286,8655.2,0.4577,0.30578,0.88769,0.93283,0.76325,0.8407,0.73092,0.44598,0.35575,0.86748,1.785e-05,1.785e-05,1.785e-05
287,8684.95,0.46132,0.31258,0.88916,0.93923,0.75995,0.84156,0.73123,0.44616,0.35234,0.86727,1.686e-05,1.686e-05,1.686e-05
288,8714.8,0.46247,0.31438,0.8842,0.92991,0.7689,0.84208,0.73167,0.4452,0.35346,0.86702,1.587e-05,1.587e-05,1.587e-05
289,8745.48,0.44998,0.3007,0.88059,0.92276,0.7673,0.83961,0.72983,0.44575,0.35336,0.86678,1.488e-05,1.488e-05,1.488e-05
290,8775.6,0.44971,0.30469,0.88444,0.92227,0.76846,0.84405,0.72924,0.44761,0.35476,0.8678,1.389e-05,1.389e-05,1.389e-05
291,8810.62,0.32373,0.20997,0.80056,0.93551,0.75779,0.84231,0.72817,0.44891,0.3548,0.87144,1.29e-05,1.29e-05,1.29e-05
292,8838.81,0.32356,0.21683,0.80649,0.95035,0.75308,0.84495,0.72579,0.4468,0.35425,0.87097,1.191e-05,1.191e-05,1.191e-05
293,8867.66,0.31054,0.20022,0.80431,0.93263,0.76206,0.84452,0.72443,0.44926,0.35742,0.87241,1.092e-05,1.092e-05,1.092e-05
294,8896.47,0.32175,0.20895,0.80579,0.93593,0.76288,0.84297,0.72373,0.44889,0.35808,0.87328,9.93e-06,9.93e-06,9.93e-06
295,8925.25,0.31889,0.20159,0.80155,0.93583,0.76353,0.84313,0.72365,0.44912,0.35887,0.87428,8.94e-06,8.94e-06,8.94e-06
296,8954.25,0.31661,0.20267,0.80422,0.9364,0.76355,0.84312,0.72397,0.45058,0.36027,0.87574,7.95e-06,7.95e-06,7.95e-06
297,8983.43,0.31712,0.20404,0.8032,0.93528,0.76258,0.84134,0.7235,0.45079,0.35966,0.87627,6.96e-06,6.96e-06,6.96e-06
298,9012.4,0.31374,0.19971,0.80472,0.93375,0.76065,0.84152,0.72368,0.45012,0.36024,0.87639,5.97e-06,5.97e-06,5.97e-06
299,9041.53,0.31117,0.1957,0.79907,0.94302,0.75593,0.84261,0.72466,0.44908,0.35999,0.87642,4.98e-06,4.98e-06,4.98e-06
300,9070.44,0.3224,0.20342,0.80452,0.94569,0.75318,0.84042,0.72496,0.44885,0.35952,0.87666,3.99e-06,3.99e-06,3.99e-06
